,Azimuth_Right,Azimuth_Left,AOM_Right,AOM_Left,Elevation_Right,Elevation_Left,Xaxis_Right,Xaxis_Left,Yaxis_Right,Yaxis_Left,Zaxis_Right,Zaxis_Left,Pupil_Diameter_Right,Pupil_Diameter_Left,mode_status
385.343,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
385.452,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
385.561,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
385.671,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
385.780,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
385.889,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
386.108,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
386.217,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
386.327,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
386.436,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
386.545,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
386.655,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
386.764,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
386.874,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
386.983,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
387.092,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
387.202,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
387.311,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
387.420,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
387.530,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
387.639,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
387.748,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
387.858,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
387.967,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
388.076,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
388.186,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
388.295,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
388.404,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
388.514,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
388.623,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
388.732,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
388.842,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
388.951,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
389.060,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
389.170,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
389.279,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
389.389,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
389.498,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
389.607,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
389.717,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
389.826,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
389.935,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
390.045,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
390.154,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
390.263,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
390.373,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
390.482,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
390.591,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
390.701,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
390.810,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
390.919,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
391.029,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
391.138,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
391.247,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
391.357,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
391.466,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
391.576,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
391.685,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
391.794,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
391.904,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
392.013,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
392.122,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
392.232,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
392.341,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
392.450,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
392.560,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
392.669,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
392.778,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
392.888,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
392.997,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
393.106,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
393.216,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
393.325,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
393.434,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
393.544,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
393.653,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
393.763,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
393.872,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
393.981,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
394.091,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
394.200,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
394.309,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
394.419,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
394.528,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
394.637,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
394.747,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
394.856,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
394.965,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
395.075,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
395.184,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
395.293,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
395.403,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
395.512,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
395.621,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
395.731,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
395.840,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
395.949,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
396.059,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
396.168,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
396.278,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
396.387,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
396.496,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
396.606,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
396.715,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
396.824,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
396.934,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
397.043,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
397.152,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
397.262,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
397.371,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
397.480,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
397.590,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
397.699,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
397.808,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
397.918,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
398.027,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
398.136,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
398.246,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
398.355,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
398.465,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
398.574,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
398.683,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
398.793,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
398.902,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
399.011,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
399.121,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
399.230,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
399.339,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
399.449,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
399.558,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
399.667,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
399.777,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
399.886,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
399.995,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
400.105,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
400.214,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
400.323,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
400.433,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
400.542,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
400.652,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
400.761,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
400.870,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
400.980,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
401.089,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
401.198,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
401.308,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
401.417,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
401.526,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
401.636,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
401.745,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
401.854,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
401.964,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
402.073,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
402.182,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
402.292,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
402.401,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
402.510,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
402.729,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
402.839,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
403.057,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
403.167,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
403.276,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
403.385,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
403.495,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
403.604,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
403.713,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
403.820,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
403.929,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
404.041,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
404.151,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
404.260,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
404.369,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
404.476,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
404.582,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
404.702,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
404.812,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
404.921,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
408.197,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
409.750,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
409.922,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
409.969,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
410.062,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
410.172,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
410.281,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
410.390,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
410.500,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
410.609,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
410.719,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
410.828,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
410.937,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
411.047,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
411.156,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
411.265,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
411.375,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
411.484,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
411.593,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
411.703,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
411.812,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
411.921,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
412.031,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
412.140,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
412.249,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
412.359,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
412.468,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
412.577,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
412.687,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
412.796,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
412.906,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
413.015,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
413.124,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
413.234,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
413.343,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
413.596,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
413.846,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
413.893,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
414.002,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
414.112,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
414.221,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
414.330,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
414.440,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
414.549,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
414.658,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
414.768,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
414.877,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
414.986,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
415.096,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
415.205,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
415.315,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
415.424,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
415.533,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
415.643,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
415.752,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
415.861,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
415.971,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
416.080,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
416.189,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
416.299,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
416.408,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
416.517,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
416.627,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
420.252,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
420.786,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
420.848,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
421.192,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
421.254,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
421.410,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
421.520,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
421.567,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
421.676,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
421.785,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
421.895,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
422.004,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
422.113,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
422.254,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
422.332,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
422.442,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
422.551,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
422.660,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
422.770,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
422.941,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
423.019,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
423.098,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
423.207,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
423.316,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
423.426,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
423.537,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
423.693,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
423.803,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
423.865,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
423.974,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
424.084,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
424.193,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
424.302,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
424.474,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
424.537,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
424.630,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
424.740,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
424.896,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
425.052,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
425.146,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
425.193,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
425.287,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
425.396,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
425.505,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
425.615,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
425.724,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
425.849,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
425.943,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
426.052,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
426.161,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
426.271,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
426.396,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
426.489,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
426.599,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
426.708,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
426.817,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
426.927,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
427.036,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
427.146,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
427.255,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
427.364,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
427.474,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
427.583,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
427.692,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
427.802,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
427.911,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
428.020,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
428.130,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
428.239,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
428.348,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
428.458,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
428.567,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
428.676,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
428.786,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
428.895,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
429.004,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
429.114,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
429.223,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
429.333,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
429.442,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
429.551,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
429.661,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
429.770,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
429.879,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
429.989,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
430.098,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
430.207,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
430.317,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
430.426,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
430.535,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
430.645,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
430.754,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
430.863,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
430.973,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
431.082,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
431.191,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
431.301,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
431.410,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
431.519,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
431.629,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
431.738,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
431.848,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
431.957,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
432.066,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
432.176,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
432.285,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0
